"ID","ID_Location","Outer_Fold","Inner_Fold"
307,105,8,8
308,106,6,3
309,106,6,3
310,106,6,3
311,107,8,9
312,107,8,9
313,107,8,9
314,108,6,8
315,108,6,8
316,108,6,8
317,109,4,2
318,109,4,2
319,109,4,2
320,110,7,5
321,110,7,5
322,110,7,5
323,111,6,9
324,111,6,9
325,111,6,9
326,112,4,3
327,112,4,3
328,112,4,3
329,113,10,5
330,113,10,5
331,113,10,5
332,114,4,8
333,114,4,8
334,115,3,6
335,115,3,6
336,115,3,6
337,116,4,6
338,116,4,6
339,116,4,6
340,117,3,4
341,117,3,4
342,117,3,4
343,118,7,10
344,118,7,10
345,118,7,10
346,119,3,8
347,119,3,8
348,119,3,8
349,120,2,9
350,120,2,9
351,121,2,5
352,121,2,5
353,121,2,5
354,122,4,5
355,122,4,5
356,122,4,5
360,124,10,4
361,124,10,4
362,125,9,3
363,125,9,3
364,125,9,3
365,126,7,7
366,126,7,7
367,126,7,7
368,127,7,3
369,127,7,3
370,127,7,3
380,131,3,8
381,131,3,8
382,131,3,8
383,132,2,9
384,132,2,9
385,133,1,7
386,133,1,7
387,133,1,7
388,134,10,2
389,134,10,2
390,134,10,2
391,135,8,7
392,135,8,7
393,135,8,7
394,136,7,5
395,136,7,5
396,136,7,5
397,137,7,4
398,137,7,4
399,137,7,4
400,138,1,7
401,138,1,7
402,139,6,1
403,139,6,1
404,139,6,1
405,140,1,4
406,140,1,4
407,140,1,4
408,141,4,7
409,141,4,7
410,142,2,5
411,142,2,5
412,142,2,5
413,143,8,10
414,143,8,10
415,143,8,10
416,144,8,1
417,144,8,1
418,144,8,1
419,145,3,10
420,145,3,10
421,145,3,10
425,147,8,8
426,147,8,8
427,147,8,8
428,148,10,5
429,148,10,5
430,148,10,5
431,149,4,3
432,149,4,3
433,149,4,3
434,150,6,6
435,150,6,6
436,150,6,6
437,151,3,7
438,151,3,7
439,151,3,7
440,152,6,3
441,152,6,3
442,152,6,3
443,153,2,10
444,153,2,10
445,153,2,10
446,154,8,1
447,154,8,1
448,154,8,1
449,155,1,7
450,155,1,7
451,155,1,7
452,156,9,6
453,156,9,6
454,156,9,6
455,157,2,10
456,157,2,10
457,158,9,10
458,158,9,10
459,158,9,10
460,159,4,2
461,159,4,2
462,159,4,2
463,160,1,2
464,160,1,2
465,160,1,2
466,161,4,10
467,161,4,10
468,161,4,10
469,162,8,8
470,162,8,8
471,162,8,8
472,163,2,4
473,163,2,4
474,163,2,4
475,164,2,4
476,164,2,4
477,164,2,4
478,165,6,1
479,165,6,1
480,165,6,1
481,166,1,8
482,166,1,8
483,166,1,8
484,167,9,4
485,167,9,4
486,167,9,4
487,168,9,9
488,168,9,9
489,168,9,9
490,169,9,1
491,169,9,1
492,169,9,1
493,170,10,1
494,170,10,1
495,170,10,1
496,171,4,5
497,171,4,5
498,171,4,5
499,172,6,1
500,172,6,1
501,172,6,1
502,173,1,4
503,173,1,4
504,173,1,4
508,175,6,5
509,175,6,5
510,175,6,5
511,176,10,2
512,176,10,2
513,176,10,2
514,177,7,8
515,177,7,8
516,177,7,8
517,178,3,10
518,178,3,10
519,179,10,6
520,179,10,6
521,179,10,6
522,180,1,9
523,180,1,9
524,180,1,9
525,181,10,7
526,181,10,7
527,182,10,8
528,182,10,8
529,182,10,8
530,183,8,9
531,183,8,9
532,183,8,9
533,184,2,9
534,184,2,9
535,184,2,9
536,185,9,10
537,185,9,10
538,185,9,10
539,186,1,3
540,186,1,3
541,186,1,3
542,187,6,3
543,187,6,3
544,187,6,3
545,188,8,2
546,188,8,2
547,188,8,2
548,189,1,1
549,189,1,1
550,189,1,1
551,190,1,10
552,190,1,10
553,190,1,10
554,191,7,2
555,191,7,2
556,191,7,2
557,192,2,8
558,192,2,8
559,192,2,8
560,193,8,7
561,193,8,7
562,194,7,4
563,194,7,4
564,194,7,4
565,195,8,3
566,195,8,3
567,195,8,3
571,197,7,6
572,197,7,6
573,197,7,6
574,198,9,6
575,198,9,6
576,198,9,6
577,199,2,1
578,199,2,1
579,199,2,1
580,200,2,2
581,200,2,2
582,200,2,2
583,201,10,9
584,201,10,9
585,201,10,9
586,202,6,7
587,202,6,7
588,202,6,7
592,204,10,9
593,204,10,9
594,204,10,9
595,205,1,9
596,205,1,9
597,205,1,9
598,206,3,6
599,206,3,6
600,206,3,6
601,207,4,7
602,207,4,7
603,207,4,7
604,208,1,9
605,208,1,9
606,208,1,9
610,210,4,4
611,210,4,4
612,210,4,4
613,211,8,1
614,211,8,1
615,211,8,1
616,212,3,5
617,212,3,5
618,212,3,5
619,213,9,5
620,213,9,5
621,213,9,5
622,214,3,9
623,214,3,9
624,214,3,9
625,215,7,5
626,215,7,5
627,215,7,5
628,216,2,5
629,216,2,5
630,216,2,5
631,217,8,2
632,217,8,2
633,217,8,2
637,219,6,2
638,219,6,2
639,219,6,2
640,220,7,4
641,220,7,4
642,220,7,4
643,221,3,6
644,221,3,6
645,221,3,6
646,222,8,9
647,222,8,9
648,222,8,9
649,223,8,7
650,223,8,7
651,224,7,1
652,224,7,1
653,224,7,1
654,225,3,1
655,225,3,1
656,225,3,1
657,226,2,1
658,226,2,1
659,226,2,1
660,227,9,6
661,227,9,6
662,227,9,6
663,228,3,4
664,228,3,4
665,228,3,4
669,230,3,5
670,230,3,5
671,230,3,5
678,233,8,1
679,233,8,1
680,233,8,1
681,234,3,8
682,234,3,8
683,234,3,8
684,235,2,3
685,235,2,3
686,235,2,3
687,236,1,5
688,236,1,5
689,236,1,5
690,237,7,8
691,237,7,8
692,237,7,8
693,238,6,7
694,238,6,7
695,238,6,7
696,239,4,2
697,239,4,2
698,239,4,2
699,240,9,7
700,240,9,7
701,240,9,7
702,241,6,3
703,241,6,3
704,241,6,3
705,242,10,7
706,242,10,7
707,242,10,7
708,243,2,1
709,243,2,1
710,243,2,1
711,244,1,3
712,244,1,3
713,244,1,3
714,245,2,6
715,245,2,6
716,245,2,6
717,246,2,9
718,246,2,9
719,246,2,9
720,247,10,10
721,247,10,10
722,247,10,10
723,248,2,6
724,248,2,6
725,248,2,6
726,249,3,5
727,249,3,5
728,249,3,5
729,250,10,5
730,250,10,5
731,250,10,5
732,251,7,1
733,251,7,1
734,251,7,1
735,252,6,3
736,252,6,3
737,253,8,10
738,253,8,10
739,253,8,10
740,254,8,5
741,254,8,5
742,254,8,5
743,255,4,4
744,255,4,4
745,255,4,4
746,256,9,10
747,256,9,10
748,256,9,10
752,258,10,10
753,258,10,10
754,258,10,10
755,259,9,4
756,259,9,4
757,259,9,4
758,260,9,7
759,260,9,7
760,260,9,7
761,261,2,3
762,261,2,3
763,261,2,3
764,262,9,7
765,262,9,7
766,262,9,7
767,263,2,10
768,263,2,10
769,264,1,8
770,264,1,8
771,264,1,8
772,265,7,4
773,265,7,4
774,265,7,4
775,266,9,6
776,266,9,6
777,267,10,6
778,267,10,6
779,268,6,5
780,268,6,5
781,268,6,5
785,270,8,6
786,270,8,6
787,270,8,6
788,271,3,1
789,271,3,1
790,271,3,1
7,3,5,NA
8,3,5,NA
9,3,5,NA
97,33,5,NA
98,33,5,NA
99,33,5,NA
109,37,5,NA
110,37,5,NA
111,37,5,NA
118,40,5,NA
119,40,5,NA
120,40,5,NA
165,56,5,NA
166,56,5,NA
167,56,5,NA
179,61,5,NA
180,61,5,NA
181,61,5,NA
227,78,5,NA
228,78,5,NA
229,78,5,NA
247,85,5,NA
248,85,5,NA
249,85,5,NA
250,86,5,NA
251,86,5,NA
252,86,5,NA
293,101,5,NA
294,101,5,NA
295,101,5,NA
296,102,5,NA
297,102,5,NA
298,102,5,NA
357,123,5,NA
358,123,5,NA
359,123,5,NA
371,128,5,NA
372,128,5,NA
373,128,5,NA
374,129,5,NA
375,129,5,NA
376,129,5,NA
377,130,5,NA
378,130,5,NA
379,130,5,NA
422,146,5,NA
423,146,5,NA
424,146,5,NA
505,174,5,NA
506,174,5,NA
507,174,5,NA
568,196,5,NA
569,196,5,NA
570,196,5,NA
589,203,5,NA
590,203,5,NA
591,203,5,NA
607,209,5,NA
608,209,5,NA
609,209,5,NA
634,218,5,NA
635,218,5,NA
636,218,5,NA
666,229,5,NA
667,229,5,NA
668,229,5,NA
672,231,5,NA
673,231,5,NA
674,231,5,NA
675,232,5,NA
676,232,5,NA
677,232,5,NA
749,257,5,NA
750,257,5,NA
751,257,5,NA
782,269,5,NA
783,269,5,NA
784,269,5,NA
791,272,5,NA
792,272,5,NA
793,272,5,NA
