"ID","ID_Location","Outer_Fold","Inner_Fold"
496,171,4,2
497,171,4,2
498,171,4,2
499,172,6,10
500,172,6,10
501,172,6,10
505,174,5,10
506,174,5,10
507,174,5,10
508,175,6,7
509,175,6,7
510,175,6,7
511,176,10,9
512,176,10,9
513,176,10,9
514,177,7,8
515,177,7,8
516,177,7,8
517,178,3,7
518,178,3,7
519,179,10,1
520,179,10,1
521,179,10,1
525,181,10,10
526,181,10,10
527,182,10,10
528,182,10,10
529,182,10,10
530,183,8,2
531,183,8,2
532,183,8,2
533,184,2,2
534,184,2,2
535,184,2,2
536,185,9,6
537,185,9,6
538,185,9,6
542,187,6,6
543,187,6,6
544,187,6,6
545,188,8,5
546,188,8,5
547,188,8,5
554,191,7,1
555,191,7,1
556,191,7,1
557,192,2,7
558,192,2,7
559,192,2,7
560,193,8,7
561,193,8,7
562,194,7,7
563,194,7,7
564,194,7,7
565,195,8,4
566,195,8,4
567,195,8,4
568,196,5,4
569,196,5,4
570,196,5,4
571,197,7,8
572,197,7,8
573,197,7,8
574,198,9,10
575,198,9,10
576,198,9,10
577,199,2,2
578,199,2,2
579,199,2,2
580,200,2,4
581,200,2,4
582,200,2,4
583,201,10,3
584,201,10,3
585,201,10,3
586,202,6,3
587,202,6,3
588,202,6,3
589,203,5,8
590,203,5,8
591,203,5,8
592,204,10,1
593,204,10,1
594,204,10,1
598,206,3,9
599,206,3,9
600,206,3,9
601,207,4,7
602,207,4,7
603,207,4,7
607,209,5,7
608,209,5,7
609,209,5,7
610,210,4,8
611,210,4,8
612,210,4,8
613,211,8,10
614,211,8,10
615,211,8,10
616,212,3,9
617,212,3,9
618,212,3,9
619,213,9,8
620,213,9,8
621,213,9,8
622,214,3,9
623,214,3,9
624,214,3,9
625,215,7,3
626,215,7,3
627,215,7,3
628,216,2,6
629,216,2,6
630,216,2,6
631,217,8,5
632,217,8,5
633,217,8,5
634,218,5,6
635,218,5,6
636,218,5,6
637,219,6,9
638,219,6,9
639,219,6,9
640,220,7,2
641,220,7,2
642,220,7,2
643,221,3,9
644,221,3,9
645,221,3,9
646,222,8,1
647,222,8,1
648,222,8,1
649,223,8,8
650,223,8,8
651,224,7,3
652,224,7,3
653,224,7,3
654,225,3,5
655,225,3,5
656,225,3,5
657,226,2,1
658,226,2,1
659,226,2,1
660,227,9,5
661,227,9,5
662,227,9,5
663,228,3,4
664,228,3,4
665,228,3,4
666,229,5,2
667,229,5,2
668,229,5,2
669,230,3,5
670,230,3,5
671,230,3,5
672,231,5,5
673,231,5,5
674,231,5,5
675,232,5,8
676,232,5,8
677,232,5,8
678,233,8,3
679,233,8,3
680,233,8,3
681,234,3,3
682,234,3,3
683,234,3,3
684,235,2,3
685,235,2,3
686,235,2,3
690,237,7,3
691,237,7,3
692,237,7,3
693,238,6,10
694,238,6,10
695,238,6,10
696,239,4,2
697,239,4,2
698,239,4,2
699,240,9,1
700,240,9,1
701,240,9,1
702,241,6,2
703,241,6,2
704,241,6,2
705,242,10,10
706,242,10,10
707,242,10,10
708,243,2,1
709,243,2,1
710,243,2,1
714,245,2,4
715,245,2,4
716,245,2,4
717,246,2,10
718,246,2,10
719,246,2,10
720,247,10,4
721,247,10,4
722,247,10,4
723,248,2,4
724,248,2,4
725,248,2,4
726,249,3,10
727,249,3,10
728,249,3,10
729,250,10,8
730,250,10,8
731,250,10,8
732,251,7,1
733,251,7,1
734,251,7,1
735,252,6,1
736,252,6,1
737,253,8,8
738,253,8,8
739,253,8,8
740,254,8,9
741,254,8,9
742,254,8,9
743,255,4,7
744,255,4,7
745,255,4,7
746,256,9,2
747,256,9,2
748,256,9,2
749,257,5,3
750,257,5,3
751,257,5,3
752,258,10,9
753,258,10,9
754,258,10,9
755,259,9,2
756,259,9,2
757,259,9,2
758,260,9,4
759,260,9,4
760,260,9,4
761,261,2,8
762,261,2,8
763,261,2,8
764,262,9,6
765,262,9,6
766,262,9,6
767,263,2,9
768,263,2,9
772,265,7,5
773,265,7,5
774,265,7,5
775,266,9,2
776,266,9,2
777,267,10,8
778,267,10,8
779,268,6,7
780,268,6,7
781,268,6,7
782,269,5,9
783,269,5,9
784,269,5,9
785,270,8,10
786,270,8,10
787,270,8,10
788,271,3,2
789,271,3,2
790,271,3,2
791,272,5,1
792,272,5,1
793,272,5,1
19,7,1,NA
20,7,1,NA
21,7,1,NA
28,10,1,NA
29,10,1,NA
30,10,1,NA
58,20,1,NA
59,20,1,NA
60,20,1,NA
67,23,1,NA
68,23,1,NA
69,23,1,NA
138,47,1,NA
139,47,1,NA
140,47,1,NA
153,52,1,NA
154,52,1,NA
155,52,1,NA
171,58,1,NA
172,58,1,NA
176,60,1,NA
177,60,1,NA
178,60,1,NA
265,91,1,NA
266,91,1,NA
267,92,1,NA
268,92,1,NA
284,98,1,NA
285,98,1,NA
286,98,1,NA
302,104,1,NA
303,104,1,NA
304,104,1,NA
385,133,1,NA
386,133,1,NA
387,133,1,NA
400,138,1,NA
401,138,1,NA
405,140,1,NA
406,140,1,NA
407,140,1,NA
449,155,1,NA
450,155,1,NA
451,155,1,NA
463,160,1,NA
464,160,1,NA
465,160,1,NA
481,166,1,NA
482,166,1,NA
483,166,1,NA
502,173,1,NA
503,173,1,NA
504,173,1,NA
522,180,1,NA
523,180,1,NA
524,180,1,NA
539,186,1,NA
540,186,1,NA
541,186,1,NA
548,189,1,NA
549,189,1,NA
550,189,1,NA
551,190,1,NA
552,190,1,NA
553,190,1,NA
595,205,1,NA
596,205,1,NA
597,205,1,NA
604,208,1,NA
605,208,1,NA
606,208,1,NA
687,236,1,NA
688,236,1,NA
689,236,1,NA
711,244,1,NA
712,244,1,NA
713,244,1,NA
769,264,1,NA
770,264,1,NA
771,264,1,NA
