"ID","ID_Location","Outer_Fold","Inner_Fold"
283,97,7,2
284,98,1,10
285,98,1,10
286,98,1,10
287,99,2,5
288,99,2,5
289,99,2,5
290,100,9,4
291,100,9,4
292,100,9,4
293,101,5,8
294,101,5,8
295,101,5,8
296,102,5,4
297,102,5,4
298,102,5,4
299,103,6,3
300,103,6,3
301,103,6,3
302,104,1,6
303,104,1,6
304,104,1,6
308,106,6,9
309,106,6,9
310,106,6,9
314,108,6,6
315,108,6,6
316,108,6,6
317,109,4,1
318,109,4,1
319,109,4,1
320,110,7,3
321,110,7,3
322,110,7,3
323,111,6,4
324,111,6,4
325,111,6,4
326,112,4,7
327,112,4,7
328,112,4,7
329,113,10,7
330,113,10,7
331,113,10,7
332,114,4,2
333,114,4,2
334,115,3,7
335,115,3,7
336,115,3,7
337,116,4,9
338,116,4,9
339,116,4,9
340,117,3,4
341,117,3,4
342,117,3,4
343,118,7,6
344,118,7,6
345,118,7,6
346,119,3,8
347,119,3,8
348,119,3,8
349,120,2,8
350,120,2,8
351,121,2,6
352,121,2,6
353,121,2,6
354,122,4,8
355,122,4,8
356,122,4,8
357,123,5,3
358,123,5,3
359,123,5,3
360,124,10,8
361,124,10,8
362,125,9,5
363,125,9,5
364,125,9,5
365,126,7,7
366,126,7,7
367,126,7,7
368,127,7,6
369,127,7,6
370,127,7,6
371,128,5,9
372,128,5,9
373,128,5,9
374,129,5,4
375,129,5,4
376,129,5,4
377,130,5,6
378,130,5,6
379,130,5,6
380,131,3,2
381,131,3,2
382,131,3,2
383,132,2,7
384,132,2,7
385,133,1,6
386,133,1,6
387,133,1,6
388,134,10,1
389,134,10,1
390,134,10,1
394,136,7,3
395,136,7,3
396,136,7,3
397,137,7,3
398,137,7,3
399,137,7,3
400,138,1,10
401,138,1,10
402,139,6,5
403,139,6,5
404,139,6,5
405,140,1,10
406,140,1,10
407,140,1,10
408,141,4,1
409,141,4,1
410,142,2,9
411,142,2,9
412,142,2,9
419,145,3,9
420,145,3,9
421,145,3,9
422,146,5,2
423,146,5,2
424,146,5,2
428,148,10,8
429,148,10,8
430,148,10,8
431,149,4,3
432,149,4,3
433,149,4,3
434,150,6,6
435,150,6,6
436,150,6,6
437,151,3,9
438,151,3,9
439,151,3,9
440,152,6,10
441,152,6,10
442,152,6,10
443,153,2,10
444,153,2,10
445,153,2,10
449,155,1,9
450,155,1,9
451,155,1,9
452,156,9,4
453,156,9,4
454,156,9,4
455,157,2,9
456,157,2,9
457,158,9,6
458,158,9,6
459,158,9,6
460,159,4,1
461,159,4,1
462,159,4,1
463,160,1,7
464,160,1,7
465,160,1,7
466,161,4,3
467,161,4,3
468,161,4,3
472,163,2,3
473,163,2,3
474,163,2,3
475,164,2,2
476,164,2,2
477,164,2,2
478,165,6,7
479,165,6,7
480,165,6,7
481,166,1,1
482,166,1,1
483,166,1,1
484,167,9,1
485,167,9,1
486,167,9,1
487,168,9,2
488,168,9,2
489,168,9,2
490,169,9,5
491,169,9,5
492,169,9,5
493,170,10,1
494,170,10,1
495,170,10,1
496,171,4,1
497,171,4,1
498,171,4,1
499,172,6,2
500,172,6,2
501,172,6,2
502,173,1,8
503,173,1,8
504,173,1,8
505,174,5,8
506,174,5,8
507,174,5,8
508,175,6,5
509,175,6,5
510,175,6,5
511,176,10,3
512,176,10,3
513,176,10,3
514,177,7,3
515,177,7,3
516,177,7,3
517,178,3,5
518,178,3,5
519,179,10,7
520,179,10,7
521,179,10,7
522,180,1,8
523,180,1,8
524,180,1,8
525,181,10,2
526,181,10,2
527,182,10,8
528,182,10,8
529,182,10,8
533,184,2,10
534,184,2,10
535,184,2,10
536,185,9,3
537,185,9,3
538,185,9,3
539,186,1,8
540,186,1,8
541,186,1,8
542,187,6,4
543,187,6,4
544,187,6,4
548,189,1,1
549,189,1,1
550,189,1,1
551,190,1,2
552,190,1,2
553,190,1,2
554,191,7,3
555,191,7,3
556,191,7,3
557,192,2,1
558,192,2,1
559,192,2,1
562,194,7,7
563,194,7,7
564,194,7,7
568,196,5,4
569,196,5,4
570,196,5,4
571,197,7,9
572,197,7,9
573,197,7,9
574,198,9,4
575,198,9,4
576,198,9,4
577,199,2,4
578,199,2,4
579,199,2,4
580,200,2,1
581,200,2,1
582,200,2,1
583,201,10,5
584,201,10,5
585,201,10,5
586,202,6,8
587,202,6,8
588,202,6,8
589,203,5,7
590,203,5,7
591,203,5,7
592,204,10,7
593,204,10,7
594,204,10,7
595,205,1,5
596,205,1,5
597,205,1,5
598,206,3,1
599,206,3,1
600,206,3,1
601,207,4,5
602,207,4,5
603,207,4,5
604,208,1,1
605,208,1,1
606,208,1,1
607,209,5,6
608,209,5,6
609,209,5,6
610,210,4,7
611,210,4,7
612,210,4,7
616,212,3,2
617,212,3,2
618,212,3,2
619,213,9,5
620,213,9,5
621,213,9,5
622,214,3,10
623,214,3,10
624,214,3,10
625,215,7,9
626,215,7,9
627,215,7,9
628,216,2,4
629,216,2,4
630,216,2,4
634,218,5,3
635,218,5,3
636,218,5,3
637,219,6,9
638,219,6,9
639,219,6,9
640,220,7,10
641,220,7,10
642,220,7,10
643,221,3,6
644,221,3,6
645,221,3,6
651,224,7,10
652,224,7,10
653,224,7,10
654,225,3,1
655,225,3,1
656,225,3,1
657,226,2,7
658,226,2,7
659,226,2,7
660,227,9,6
661,227,9,6
662,227,9,6
663,228,3,4
664,228,3,4
665,228,3,4
666,229,5,2
667,229,5,2
668,229,5,2
669,230,3,9
670,230,3,9
671,230,3,9
672,231,5,5
673,231,5,5
674,231,5,5
675,232,5,6
676,232,5,6
677,232,5,6
681,234,3,5
682,234,3,5
683,234,3,5
684,235,2,3
685,235,2,3
686,235,2,3
687,236,1,5
688,236,1,5
689,236,1,5
690,237,7,2
691,237,7,2
692,237,7,2
693,238,6,4
694,238,6,4
695,238,6,4
696,239,4,3
697,239,4,3
698,239,4,3
699,240,9,2
700,240,9,2
701,240,9,2
702,241,6,9
703,241,6,9
704,241,6,9
705,242,10,5
706,242,10,5
707,242,10,5
708,243,2,8
709,243,2,8
710,243,2,8
711,244,1,1
712,244,1,1
713,244,1,1
714,245,2,8
715,245,2,8
716,245,2,8
717,246,2,2
718,246,2,2
719,246,2,2
720,247,10,9
721,247,10,9
722,247,10,9
723,248,2,7
724,248,2,7
725,248,2,7
726,249,3,3
727,249,3,3
728,249,3,3
729,250,10,9
730,250,10,9
731,250,10,9
732,251,7,6
733,251,7,6
734,251,7,6
735,252,6,7
736,252,6,7
743,255,4,5
744,255,4,5
745,255,4,5
746,256,9,2
747,256,9,2
748,256,9,2
749,257,5,4
750,257,5,4
751,257,5,4
752,258,10,4
753,258,10,4
754,258,10,4
755,259,9,5
756,259,9,5
757,259,9,5
758,260,9,6
759,260,9,6
760,260,9,6
761,261,2,3
762,261,2,3
763,261,2,3
764,262,9,1
765,262,9,1
766,262,9,1
767,263,2,7
768,263,2,7
769,264,1,10
770,264,1,10
771,264,1,10
772,265,7,5
773,265,7,5
774,265,7,5
775,266,9,1
776,266,9,1
777,267,10,6
778,267,10,6
779,268,6,10
780,268,6,10
781,268,6,10
782,269,5,2
783,269,5,2
784,269,5,2
788,271,3,10
789,271,3,10
790,271,3,10
791,272,5,4
792,272,5,4
793,272,5,4
10,4,8,NA
11,4,8,NA
12,4,8,NA
64,22,8,NA
65,22,8,NA
66,22,8,NA
112,38,8,NA
113,38,8,NA
114,38,8,NA
168,57,8,NA
169,57,8,NA
170,57,8,NA
232,80,8,NA
233,80,8,NA
234,80,8,NA
253,87,8,NA
254,87,8,NA
255,87,8,NA
272,94,8,NA
273,94,8,NA
274,94,8,NA
305,105,8,NA
306,105,8,NA
307,105,8,NA
311,107,8,NA
312,107,8,NA
313,107,8,NA
391,135,8,NA
392,135,8,NA
393,135,8,NA
413,143,8,NA
414,143,8,NA
415,143,8,NA
416,144,8,NA
417,144,8,NA
418,144,8,NA
425,147,8,NA
426,147,8,NA
427,147,8,NA
446,154,8,NA
447,154,8,NA
448,154,8,NA
469,162,8,NA
470,162,8,NA
471,162,8,NA
530,183,8,NA
531,183,8,NA
532,183,8,NA
545,188,8,NA
546,188,8,NA
547,188,8,NA
560,193,8,NA
561,193,8,NA
565,195,8,NA
566,195,8,NA
567,195,8,NA
613,211,8,NA
614,211,8,NA
615,211,8,NA
631,217,8,NA
632,217,8,NA
633,217,8,NA
646,222,8,NA
647,222,8,NA
648,222,8,NA
649,223,8,NA
650,223,8,NA
678,233,8,NA
679,233,8,NA
680,233,8,NA
737,253,8,NA
738,253,8,NA
739,253,8,NA
740,254,8,NA
741,254,8,NA
742,254,8,NA
785,270,8,NA
786,270,8,NA
787,270,8,NA
