"ID","ID_Location","Outer_Fold","Inner_Fold"
449,155,1,6
450,155,1,6
451,155,1,6
452,156,9,10
453,156,9,10
454,156,9,10
455,157,2,7
456,157,2,7
457,158,9,8
458,158,9,8
459,158,9,8
460,159,4,2
461,159,4,2
462,159,4,2
463,160,1,5
464,160,1,5
465,160,1,5
466,161,4,3
467,161,4,3
468,161,4,3
469,162,8,2
470,162,8,2
471,162,8,2
472,163,2,5
473,163,2,5
474,163,2,5
475,164,2,7
476,164,2,7
477,164,2,7
478,165,6,3
479,165,6,3
480,165,6,3
481,166,1,9
482,166,1,9
483,166,1,9
484,167,9,4
485,167,9,4
486,167,9,4
487,168,9,8
488,168,9,8
489,168,9,8
490,169,9,8
491,169,9,8
492,169,9,8
493,170,10,4
494,170,10,4
495,170,10,4
496,171,4,2
497,171,4,2
498,171,4,2
499,172,6,7
500,172,6,7
501,172,6,7
502,173,1,2
503,173,1,2
504,173,1,2
505,174,5,4
506,174,5,4
507,174,5,4
508,175,6,10
509,175,6,10
510,175,6,10
511,176,10,8
512,176,10,8
513,176,10,8
517,178,3,6
518,178,3,6
519,179,10,5
520,179,10,5
521,179,10,5
522,180,1,5
523,180,1,5
524,180,1,5
525,181,10,5
526,181,10,5
527,182,10,5
528,182,10,5
529,182,10,5
530,183,8,3
531,183,8,3
532,183,8,3
533,184,2,4
534,184,2,4
535,184,2,4
536,185,9,5
537,185,9,5
538,185,9,5
539,186,1,2
540,186,1,2
541,186,1,2
542,187,6,5
543,187,6,5
544,187,6,5
545,188,8,6
546,188,8,6
547,188,8,6
548,189,1,4
549,189,1,4
550,189,1,4
551,190,1,9
552,190,1,9
553,190,1,9
557,192,2,10
558,192,2,10
559,192,2,10
560,193,8,4
561,193,8,4
565,195,8,8
566,195,8,8
567,195,8,8
568,196,5,10
569,196,5,10
570,196,5,10
574,198,9,8
575,198,9,8
576,198,9,8
577,199,2,6
578,199,2,6
579,199,2,6
580,200,2,10
581,200,2,10
582,200,2,10
583,201,10,10
584,201,10,10
585,201,10,10
586,202,6,10
587,202,6,10
588,202,6,10
589,203,5,2
590,203,5,2
591,203,5,2
592,204,10,8
593,204,10,8
594,204,10,8
595,205,1,2
596,205,1,2
597,205,1,2
598,206,3,1
599,206,3,1
600,206,3,1
601,207,4,7
602,207,4,7
603,207,4,7
604,208,1,3
605,208,1,3
606,208,1,3
607,209,5,1
608,209,5,1
609,209,5,1
610,210,4,8
611,210,4,8
612,210,4,8
613,211,8,2
614,211,8,2
615,211,8,2
616,212,3,1
617,212,3,1
618,212,3,1
619,213,9,6
620,213,9,6
621,213,9,6
622,214,3,2
623,214,3,2
624,214,3,2
628,216,2,4
629,216,2,4
630,216,2,4
631,217,8,9
632,217,8,9
633,217,8,9
634,218,5,3
635,218,5,3
636,218,5,3
637,219,6,3
638,219,6,3
639,219,6,3
643,221,3,5
644,221,3,5
645,221,3,5
646,222,8,7
647,222,8,7
648,222,8,7
649,223,8,3
650,223,8,3
654,225,3,9
655,225,3,9
656,225,3,9
657,226,2,6
658,226,2,6
659,226,2,6
660,227,9,1
661,227,9,1
662,227,9,1
663,228,3,3
664,228,3,3
665,228,3,3
666,229,5,1
667,229,5,1
668,229,5,1
669,230,3,10
670,230,3,10
671,230,3,10
672,231,5,5
673,231,5,5
674,231,5,5
675,232,5,2
676,232,5,2
677,232,5,2
678,233,8,4
679,233,8,4
680,233,8,4
681,234,3,6
682,234,3,6
683,234,3,6
684,235,2,2
685,235,2,2
686,235,2,2
687,236,1,7
688,236,1,7
689,236,1,7
693,238,6,4
694,238,6,4
695,238,6,4
696,239,4,3
697,239,4,3
698,239,4,3
699,240,9,6
700,240,9,6
701,240,9,6
702,241,6,2
703,241,6,2
704,241,6,2
705,242,10,8
706,242,10,8
707,242,10,8
708,243,2,1
709,243,2,1
710,243,2,1
711,244,1,7
712,244,1,7
713,244,1,7
714,245,2,1
715,245,2,1
716,245,2,1
717,246,2,2
718,246,2,2
719,246,2,2
720,247,10,2
721,247,10,2
722,247,10,2
723,248,2,3
724,248,2,3
725,248,2,3
726,249,3,9
727,249,3,9
728,249,3,9
729,250,10,1
730,250,10,1
731,250,10,1
735,252,6,9
736,252,6,9
737,253,8,8
738,253,8,8
739,253,8,8
740,254,8,3
741,254,8,3
742,254,8,3
743,255,4,6
744,255,4,6
745,255,4,6
746,256,9,8
747,256,9,8
748,256,9,8
749,257,5,4
750,257,5,4
751,257,5,4
752,258,10,5
753,258,10,5
754,258,10,5
755,259,9,10
756,259,9,10
757,259,9,10
758,260,9,6
759,260,9,6
760,260,9,6
761,261,2,6
762,261,2,6
763,261,2,6
764,262,9,2
765,262,9,2
766,262,9,2
767,263,2,8
768,263,2,8
769,264,1,5
770,264,1,5
771,264,1,5
775,266,9,10
776,266,9,10
777,267,10,2
778,267,10,2
779,268,6,8
780,268,6,8
781,268,6,8
782,269,5,1
783,269,5,1
784,269,5,1
785,270,8,4
786,270,8,4
787,270,8,4
788,271,3,9
789,271,3,9
790,271,3,9
791,272,5,6
792,272,5,6
793,272,5,6
34,12,7,NA
35,12,7,NA
36,12,7,NA
40,14,7,NA
41,14,7,NA
42,14,7,NA
46,16,7,NA
47,16,7,NA
48,16,7,NA
76,26,7,NA
77,26,7,NA
78,26,7,NA
94,32,7,NA
95,32,7,NA
96,32,7,NA
132,45,7,NA
133,45,7,NA
134,45,7,NA
159,54,7,NA
160,54,7,NA
161,54,7,NA
173,59,7,NA
174,59,7,NA
175,59,7,NA
219,75,7,NA
220,75,7,NA
230,79,7,NA
231,79,7,NA
281,97,7,NA
282,97,7,NA
283,97,7,NA
320,110,7,NA
321,110,7,NA
322,110,7,NA
343,118,7,NA
344,118,7,NA
345,118,7,NA
365,126,7,NA
366,126,7,NA
367,126,7,NA
368,127,7,NA
369,127,7,NA
370,127,7,NA
394,136,7,NA
395,136,7,NA
396,136,7,NA
397,137,7,NA
398,137,7,NA
399,137,7,NA
514,177,7,NA
515,177,7,NA
516,177,7,NA
554,191,7,NA
555,191,7,NA
556,191,7,NA
562,194,7,NA
563,194,7,NA
564,194,7,NA
571,197,7,NA
572,197,7,NA
573,197,7,NA
625,215,7,NA
626,215,7,NA
627,215,7,NA
640,220,7,NA
641,220,7,NA
642,220,7,NA
651,224,7,NA
652,224,7,NA
653,224,7,NA
690,237,7,NA
691,237,7,NA
692,237,7,NA
732,251,7,NA
733,251,7,NA
734,251,7,NA
772,265,7,NA
773,265,7,NA
774,265,7,NA
